"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"55103","SAINT PAUL, MN",,"G",7361,"G",68054,"G",299226,333,"SAINT PAUL","MN","RAMSEY"
"55104","SAINT PAUL, MN",,"G",21632,"G",148232,"G",654694,1136,"SAINT PAUL","MN","RAMSEY"
"55105","SAINT PAUL, MN",,"G",15314,"G",80408,"G",354451,676,"SAINT PAUL","MN","RAMSEY"
"55106","SAINT PAUL, MN",,"G",6262,"G",35169,"G",158032,527,"SAINT PAUL","MN","RAMSEY"
"55107","SAINT PAUL, MN",,"H",10568,"H",119260,"H",487530,378,"SAINT PAUL","MN","RAMSEY"
"55108","SAINT PAUL, MN",,"G",11251,"G",136927,"G",543508,426,"SAINT PAUL","MN","RAMSEY"
"55109","SAINT PAUL, MN",,"G",15220,"G",109107,"G",485838,978,"SAINT PAUL","MN","RAMSEY"
"55110","SAINT PAUL, MN",,"G",17619,"G",165804,"G",729598,1170,"SAINT PAUL","MN","RAMSEY"
"55111","SAINT PAUL, MN",,"G",4340,"G",26673,"G",116873,103,"SAINT PAUL","MN","HENNEPIN"
"55112","SAINT PAUL, MN",,"G",28758,"G",419097,"G",1688150,1021,"SAINT PAUL","MN","RAMSEY"
"55113","SAINT PAUL, MN",,"G",33418,"G",296460,"G",1268467,1674,"SAINT PAUL","MN","RAMSEY"
"55114","SAINT PAUL, MN",,"G",12160,"G",150848,"G",622549,555,"SAINT PAUL","MN","RAMSEY"
"55115","SAINT PAUL, MN",,"G",1811,"G",11286,"G",49766,184,"SAINT PAUL","MN","WASHINGTON"
"55116","SAINT PAUL, MN",,"G",8420,"G",103036,"G",367851,497,"SAINT PAUL","MN","RAMSEY"
"55117","SAINT PAUL, MN",,"G",10744,"G",108887,"G",483916,722,"SAINT PAUL","MN","RAMSEY"
"55118","SAINT PAUL, MN",,"G",8280,"G",50522,"G",220142,703,"SAINT PAUL","MN","DAKOTA"
"55119","SAINT PAUL, MN",,"G",4623,"G",42119,"G",177820,405,"SAINT PAUL","MN","RAMSEY"
"55120","SAINT PAUL, MN",,"G",8191,"G",102550,"G",437061,318,"SAINT PAUL","MN","DAKOTA"
"55121","SAINT PAUL, MN",,"G",27353,"G",365134,"G",1432048,806,"SAINT PAUL","MN","DAKOTA"
"55122","SAINT PAUL, MN",,"G",11413,"G",145784,"G",489019,762,"SAINT PAUL","MN","DAKOTA"
"55123","SAINT PAUL, MN","J","D",0,"D",0,"D",0,438,"SAINT PAUL","MN","DAKOTA"
"55124","SAINT PAUL, MN",,"G",11284,"G",77269,"G",351725,935,"SAINT PAUL","MN","DAKOTA"
"55125","SAINT PAUL, MN",,"G",17357,"G",142213,"G",603687,1120,"SAINT PAUL","MN","WASHINGTON"
"55126","SAINT PAUL, MN",,"G",13085,"G",203482,"G",752742,666,"SAINT PAUL","MN","RAMSEY"
"55127","SAINT PAUL, MN",,"G",5380,"G",48647,"G",214635,386,"SAINT PAUL","MN","RAMSEY"
"55128","SAINT PAUL, MN",,"G",8081,"G",92947,"G",373180,576,"SAINT PAUL","MN","WASHINGTON"
"55129","SAINT PAUL, MN",,"G",1828,"G",10040,"G",44816,217,"SAINT PAUL","MN","WASHINGTON"
"55130","SAINT PAUL, MN",,"G",1623,"G",12607,"G",56248,121,"SAINT PAUL","MN","RAMSEY"
"55133","SAINT PAUL, MN",,"H",62,"H",838,"H",3161,3,"SAINT PAUL","MN","RAMSEY"
"55144","SAINT PAUL, MN","J","D",0,"D",0,"D",0,19,"SAINT PAUL","MN","RAMSEY"
"55146","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1,"SAINT PAUL","MN","RAMSEY"
"55150","MENDOTA, MN",,"G",288,"G",1193,"G",5385,12,"MENDOTA","MN","DAKOTA"
"55155","SAINT PAUL, MN","B","D",0,"D",0,"D",0,15,"SAINT PAUL","MN","RAMSEY"
"55164","SAINT PAUL, MN","B","D",0,"D",0,"D",0,3,"SAINT PAUL","MN","RAMSEY"
"55165","SAINT PAUL, MN","A","D",0,"D",0,"D",0,2,"SAINT PAUL","MN","RAMSEY"
"55170","SAINT PAUL, MN","A","D",0,"D",0,"D",0,1,"SAINT PAUL","MN","RAMSEY"
"55175","SAINT PAUL, MN","A","D",0,"D",0,"D",0,2,"SAINT PAUL","MN","RAMSEY"
"55301","ALBERTVILLE, MN",,"G",2956,"G",13644,"G",65122,282,"ALBERTVILLE","MN","WRIGHT"
"55302","ANNANDALE, MN",,"G",1475,"G",9426,"G",46889,213,"ANNANDALE","MN","WRIGHT"
"55303","ANOKA, MN",,"G",14391,"G",146246,"G",621727,1137,"ANOKA","MN","ANOKA"
"55304","ANDOVER, MN",,"G",6331,"G",40948,"G",196091,971,"ANDOVER","MN","ANOKA"
"55305","HOPKINS, MN",,"G",16874,"G",272692,"G",932776,996,"HOPKINS","MN","HENNEPIN"
"55306","BURNSVILLE, MN",,"H",10700,"H",100385,"H",428626,510,"BURNSVILLE","MN","DAKOTA"
"55307","ARLINGTON, MN",,"G",955,"G",5875,"G",26987,86,"ARLINGTON","MN","SIBLEY"
"55308","BECKER, MN",,"H",1658,"H",19137,"H",75106,185,"BECKER","MN","SHERBURNE"
"55309","BIG LAKE, MN",,"G",2357,"G",17412,"G",80462,307,"BIG LAKE","MN","SHERBURNE"
"55310","BIRD ISLAND, MN",,"H",520,"G",3057,"H",13869,63,"BIRD ISLAND","MN","RENVILLE"
"55311","OSSEO, MN",,"G",10505,"G",168954,"G",638718,591,"OSSEO","MN","HENNEPIN"
"55312","BROWNTON, MN",,"G",64,"G",330,"G",2307,22,"BROWNTON","MN","MCLEOD"
"55313","BUFFALO, MN",,"G",6728,"G",44112,"G",200797,601,"BUFFALO","MN","WRIGHT"
"55314","BUFFALO LAKE, MN","F","D",0,"D",0,"D",0,31,"BUFFALO LAKE","MN","RENVILLE"
"55315","CARVER, MN",,"H",324,"H",1213,"H",7134,80,"CARVER","MN","CARVER"
"55316","CHAMPLIN, MN",,"G",3600,"G",21925,"G",94916,379,"CHAMPLIN","MN","HENNEPIN"
"55317","CHANHASSEN, MN",,"G",13312,"G",151477,"G",699238,632,"CHANHASSEN","MN","CARVER"
"55318","CHASKA, MN",,"G",9274,"G",101227,"G",450137,614,"CHASKA","MN","CARVER"
"55319","CLEAR LAKE, MN",,"H",577,"H",3694,"H",17795,95,"CLEAR LAKE","MN","SHERBURNE"
"55320","CLEARWATER, MN",,"H",1379,"H",8548,"H",45478,119,"CLEARWATER","MN","WRIGHT"
"55321","COKATO, MN",,"G",1760,"G",10731,"G",50604,178,"COKATO","MN","WRIGHT"
"55322","COLOGNE, MN",,"G",391,"G",3072,"G",15239,71,"COLOGNE","MN","CARVER"
"55323","CRYSTAL BAY, MN",,"G",13,"G",69,"G",428,3,"CRYSTAL BAY","MN","HENNEPIN"
"55324","DARWIN, MN",,"H",85,"H",298,"H",2136,22,"DARWIN","MN","MEEKER"
"55325","DASSEL, MN",,"G",888,"G",6247,"G",26499,108,"DASSEL","MN","MEEKER"
"55327","DAYTON, MN",,"H",341,"G",2155,"G",10474,89,"DAYTON","MN","HENNEPIN"
"55328","DELANO, MN",,"G",2422,"G",17462,"G",76055,248,"DELANO","MN","WRIGHT"
"55329","EDEN VALLEY, MN",,"G",383,"G",2043,"G",9471,53,"EDEN VALLEY","MN","MEEKER"
"55330","ELK RIVER, MN",,"G",10956,"G",78200,"G",351496,1003,"ELK RIVER","MN","SHERBURNE"
"55331","EXCELSIOR, MN",,"G",3199,"G",27035,"G",122175,590,"EXCELSIOR","MN","HENNEPIN"
"55332","FAIRFAX, MN",,"H",331,"H",1909,"G",8911,59,"FAIRFAX","MN","RENVILLE"
"55333","FRANKLIN, MN",,"G",133,"G",1127,"G",4621,15,"FRANKLIN","MN","RENVILLE"
"55334","GAYLORD, MN",,"G",1329,"G",12821,"G",50057,103,"GAYLORD","MN","SIBLEY"
"55335","GIBBON, MN",,"H",140,"S",0,"H",2589,36,"GIBBON","MN","SIBLEY"
"55336","GLENCOE, MN",,"G",2914,"G",21592,"G",100318,205,"GLENCOE","MN","MCLEOD"
"55337","BURNSVILLE, MN",,"G",22607,"G",224255,"G",975472,1549,"BURNSVILLE","MN","DAKOTA"
"55338","GREEN ISLE, MN",,"G",88,"G",738,"G",3510,21,"GREEN ISLE","MN","SIBLEY"
"55339","HAMBURG, MN",,"G",134,"G",1216,"G",6070,19,"HAMBURG","MN","CARVER"
"55340","HAMEL, MN",,"G",4525,"G",48082,"G",207763,320,"HAMEL","MN","HENNEPIN"
"55341","HANOVER, MN",,"G",407,"G",2539,"G",12262,82,"HANOVER","MN","WRIGHT"
"55342","HECTOR, MN",,"G",464,"G",4445,"G",18590,63,"HECTOR","MN","RENVILLE"
"55343","HOPKINS, MN",,"G",31742,"G",541080,"G",2225074,1149,"HOPKINS","MN","HENNEPIN"
"55344","EDEN PRAIRIE, MN",,"G",47873,"G",690612,"G",2926043,1435,"EDEN PRAIRIE","MN","HENNEPIN"
"55345","MINNETONKA, MN",,"G",8625,"G",93028,"G",408080,693,"MINNETONKA","MN","HENNEPIN"
"55346","EDEN PRAIRIE, MN",,"G",1907,"G",17477,"G",77255,335,"EDEN PRAIRIE","MN","HENNEPIN"
"55347","EDEN PRAIRIE, MN",,"G",4744,"G",75154,"G",295424,504,"EDEN PRAIRIE","MN","HENNEPIN"
"55348","MAPLE PLAIN, MN","A","D",0,"D",0,"D",0,1,"MAPLE PLAIN","MN","HENNEPIN"
"55349","HOWARD LAKE, MN",,"G",862,"G",5795,"G",24194,81,"HOWARD LAKE","MN","WRIGHT"
"55350","HUTCHINSON, MN",,"G",10756,"G",90482,"G",401587,579,"HUTCHINSON","MN","MCLEOD"
"55352","JORDAN, MN",,"G",1535,"G",11638,"G",58922,236,"JORDAN","MN","SCOTT"
"55353","KIMBALL, MN",,"G",798,"G",3547,"G",17116,81,"KIMBALL","MN","STEARNS"
"55354","LESTER PRAIRIE, MN",,"H",585,"H",4761,"H",20752,61,"LESTER PRAIRIE","MN","MCLEOD"
"55355","LITCHFIELD, MN",,"G",3935,"G",28160,"G",119098,297,"LITCHFIELD","MN","MEEKER"
"55356","LONG LAKE, MN",,"G",1688,"G",13231,"G",57309,247,"LONG LAKE","MN","HENNEPIN"
"55357","LORETTO, MN",,"G",942,"G",6880,"G",36513,136,"LORETTO","MN","HENNEPIN"
"55358","MAPLE LAKE, MN",,"G",1542,"G",13104,"G",64904,144,"MAPLE LAKE","MN","WRIGHT"
"55359","MAPLE PLAIN, MN",,"G",1878,"G",18002,"G",89126,237,"MAPLE PLAIN","MN","HENNEPIN"
"55360","MAYER, MN",,"H",269,"G",1421,"G",7572,58,"MAYER","MN","CARVER"
"55361","MINNETONKA BEACH, MN",,"G",135,"G",765,"G",3630,3,"MINNETONKA BEACH","MN","HENNEPIN"
"55362","MONTICELLO, MN",,"H",6642,"H",64090,"H",270801,444,"MONTICELLO","MN","WRIGHT"
"55363","MONTROSE, MN",,"G",206,"G",1102,"G",5353,56,"MONTROSE","MN","WRIGHT"
"55364","MOUND, MN",,"G",1452,"G",9004,"G",45606,347,"MOUND","MN","HENNEPIN"
"55366","NEW AUBURN, MN",,"G",8,"G",30,"G",156,5,"NEW AUBURN","MN","SIBLEY"
"55367","NEW GERMANY, MN",,"G",84,"G",486,"G",2849,27,"NEW GERMANY","MN","CARVER"
"55368","NORWOOD YOUNG AMERICA, MN",,"G",770,"G",6995,"G",26362,85,"NORWOOD YOUNG AMERICA","MN","CARVER"
"55369","OSSEO, MN",,"G",22437,"G",220686,"G",952945,1366,"OSSEO","MN","HENNEPIN"
"55370","PLATO, MN",,"G",157,"G",1074,"G",5000,19,"PLATO","MN","MCLEOD"
"55371","PRINCETON, MN",,"G",4556,"G",33526,"G",144996,408,"PRINCETON","MN","MILLE LACS"
"55372","PRIOR LAKE, MN",,"G",8176,"G",58191,"G",264656,696,"PRIOR LAKE","MN","SCOTT"
"55373","ROCKFORD, MN",,"G",1459,"G",15314,"H",67027,143,"ROCKFORD","MN","WRIGHT"
"55374","ROGERS, MN",,"G",7582,"G",71688,"G",329975,533,"ROGERS","MN","HENNEPIN"
"55375","SAINT BONIFACIUS, MN",,"G",805,"G",4810,"G",18753,77,"SAINT BONIFACIUS","MN","HENNEPIN"
"55376","SAINT MICHAEL, MN",,"G",2527,"H",23061,"G",121704,313,"SAINT MICHAEL","MN","WRIGHT"
"55377","SANTIAGO, MN",,"G",44,"G",218,"G",1190,5,"SANTIAGO","MN","SHERBURNE"
"55378","SAVAGE, MN",,"G",6372,"G",51894,"G",234021,630,"SAVAGE","MN","SCOTT"
"55379","SHAKOPEE, MN",,"G",17179,"H",185043,"H",825061,953,"SHAKOPEE","MN","SCOTT"
"55381","SILVER LAKE, MN",,"G",160,"H",612,"H",2763,38,"SILVER LAKE","MN","MCLEOD"
"55382","SOUTH HAVEN, MN",,"H",362,"H",1517,"G",6669,57,"SOUTH HAVEN","MN","WRIGHT"
"55384","SPRING PARK, MN",,"G",922,"G",6226,"G",28606,74,"SPRING PARK","MN","HENNEPIN"
"55385","STEWART, MN",,"G",193,"G",2241,"G",8307,17,"STEWART","MN","MCLEOD"
"55386","VICTORIA, MN",,"G",1181,"G",7257,"G",34316,149,"VICTORIA","MN","CARVER"
"55387","WACONIA, MN",,"G",6632,"G",54184,"G",243877,339,"WACONIA","MN","CARVER"
"55388","WATERTOWN, MN",,"G",785,"G",5179,"G",24197,137,"WATERTOWN","MN","CARVER"
"55389","WATKINS, MN",,"G",312,"G",2086,"G",12832,58,"WATKINS","MN","MEEKER"
"55390","WAVERLY, MN",,"H",530,"H",3821,"H",16917,53,"WAVERLY","MN","WRIGHT"
"55391","WAYZATA, MN",,"G",8501,"G",181798,"G",1028019,853,"WAYZATA","MN","HENNEPIN"
"55392","NAVARRE, MN",,"H",226,"G",1258,"G",5763,21,"NAVARRE","MN","HENNEPIN"
"55395","WINSTED, MN",,"G",1504,"G",14008,"G",58780,91,"WINSTED","MN","MCLEOD"
"55396","WINTHROP, MN",,"G",537,"G",3966,"G",18024,66,"WINTHROP","MN","SIBLEY"
"55397","YOUNG AMERICA, MN","F","D",0,"D",0,"D",0,41,"YOUNG AMERICA","MN","CARVER"
"55398","ZIMMERMAN, MN",,"G",1391,"G",6199,"G",28267,244,"ZIMMERMAN","MN","SHERBURNE"
"55401","MINNEAPOLIS, MN",,"G",28953,"G",583031,"G",2400649,936,"MINNEAPOLIS","MN","HENNEPIN"
"55402","MINNEAPOLIS, MN",,"G",54704,"G",1164738,"G",4544817,1589,"MINNEAPOLIS","MN","HENNEPIN"
"55403","MINNEAPOLIS, MN",,"G",17032,"G",213628,"G",956046,688,"MINNEAPOLIS","MN","HENNEPIN"
"55404","MINNEAPOLIS, MN",,"G",16986,"G",183739,"G",794391,648,"MINNEAPOLIS","MN","HENNEPIN"
"55405","MINNEAPOLIS, MN",,"G",4422,"G",38563,"G",168964,476,"MINNEAPOLIS","MN","HENNEPIN"
"55406","MINNEAPOLIS, MN",,"G",9043,"G",62842,"G",279415,704,"MINNEAPOLIS","MN","HENNEPIN"
"55407","MINNEAPOLIS, MN",,"G",13002,"G",159852,"G",673344,595,"MINNEAPOLIS","MN","HENNEPIN"
"55408","MINNEAPOLIS, MN",,"G",12110,"G",132459,"G",482102,890,"MINNEAPOLIS","MN","HENNEPIN"
"55409","MINNEAPOLIS, MN",,"H",2595,"H",15767,"H",71492,264,"MINNEAPOLIS","MN","HENNEPIN"
"55410","MINNEAPOLIS, MN",,"G",2430,"G",15445,"G",72347,496,"MINNEAPOLIS","MN","HENNEPIN"
"55411","MINNEAPOLIS, MN",,"G",7645,"G",69823,"G",297063,451,"MINNEAPOLIS","MN","HENNEPIN"
"55412","MINNEAPOLIS, MN",,"G",1741,"G",13989,"G",64816,195,"MINNEAPOLIS","MN","HENNEPIN"
"55413","MINNEAPOLIS, MN",,"G",18574,"G",209598,"G",876059,710,"MINNEAPOLIS","MN","HENNEPIN"
"55414","MINNEAPOLIS, MN",,"G",14061,"G",152416,"G",639335,776,"MINNEAPOLIS","MN","HENNEPIN"
"55415","MINNEAPOLIS, MN",,"H",16740,"H",268559,"H",1001751,349,"MINNEAPOLIS","MN","HENNEPIN"
"55416","MINNEAPOLIS, MN",,"G",29315,"G",407165,"G",1567534,1550,"MINNEAPOLIS","MN","HENNEPIN"
"55417","MINNEAPOLIS, MN",,"G",4754,"G",55892,"G",236101,307,"MINNEAPOLIS","MN","HENNEPIN"
"55418","MINNEAPOLIS, MN",,"G",8531,"G",67254,"G",300935,691,"MINNEAPOLIS","MN","HENNEPIN"
"55419","MINNEAPOLIS, MN",,"H",4777,"H",37662,"H",163811,527,"MINNEAPOLIS","MN","HENNEPIN"
"55420","MINNEAPOLIS, MN",,"G",15498,"G",161751,"G",676586,793,"MINNEAPOLIS","MN","HENNEPIN"
"55421","MINNEAPOLIS, MN",,"G",10215,"G",105272,"G",440492,554,"MINNEAPOLIS","MN","ANOKA"
"55422","MINNEAPOLIS, MN",,"G",18267,"G",248163,"G",987770,813,"MINNEAPOLIS","MN","HENNEPIN"
"55423","MINNEAPOLIS, MN",,"G",22514,"G",331187,"G",1475394,743,"MINNEAPOLIS","MN","HENNEPIN"
"55424","MINNEAPOLIS, MN",,"G",2065,"G",16975,"G",78060,314,"MINNEAPOLIS","MN","HENNEPIN"
"55425","MINNEAPOLIS, MN",,"G",20180,"G",168238,"G",733488,823,"MINNEAPOLIS","MN","HENNEPIN"
"55426","MINNEAPOLIS, MN",,"G",22483,"G",332612,"G",1599240,951,"MINNEAPOLIS","MN","HENNEPIN"
"55427","MINNEAPOLIS, MN",,"G",12478,"G",125812,"G",589575,770,"MINNEAPOLIS","MN","HENNEPIN"
"55428","MINNEAPOLIS, MN",,"G",17092,"G",164692,"G",694018,780,"MINNEAPOLIS","MN","HENNEPIN"
"55429","MINNEAPOLIS, MN",,"G",5632,"G",49183,"G",211616,364,"MINNEAPOLIS","MN","HENNEPIN"
"55430","MINNEAPOLIS, MN",,"G",7290,"G",68415,"G",300708,404,"MINNEAPOLIS","MN","HENNEPIN"
"55431","MINNEAPOLIS, MN",,"G",17205,"G",222702,"G",876078,819,"MINNEAPOLIS","MN","HENNEPIN"
"55432","MINNEAPOLIS, MN",,"G",24479,"G",407312,"G",1954465,925,"MINNEAPOLIS","MN","ANOKA"
"55433","MINNEAPOLIS, MN",,"G",15127,"G",154263,"G",657245,695,"MINNEAPOLIS","MN","ANOKA"
"55434","MINNEAPOLIS, MN",,"G",7107,"G",35608,"G",153905,529,"MINNEAPOLIS","MN","ANOKA"
"55435","MINNEAPOLIS, MN",,"G",31314,"G",392582,"G",1614021,1388,"MINNEAPOLIS","MN","HENNEPIN"
"55436","MINNEAPOLIS, MN",,"G",3603,"G",67964,"G",244561,353,"MINNEAPOLIS","MN","HENNEPIN"
"55437","MINNEAPOLIS, MN",,"G",12640,"G",220062,"G",822160,546,"MINNEAPOLIS","MN","HENNEPIN"
"55438","MINNEAPOLIS, MN",,"G",5394,"G",66690,"G",276994,325,"MINNEAPOLIS","MN","HENNEPIN"
"55439","MINNEAPOLIS, MN",,"G",14396,"G",202554,"G",809625,710,"MINNEAPOLIS","MN","HENNEPIN"
"55440","MINNEAPOLIS, MN",,"G",4326,"G",102727,"G",395234,15,"MINNEAPOLIS","MN","HENNEPIN"
"55441","MINNEAPOLIS, MN",,"G",25367,"G",303053,"G",1276060,955,"MINNEAPOLIS","MN","HENNEPIN"
"55442","MINNEAPOLIS, MN",,"G",9965,"G",229973,"G",1012411,350,"MINNEAPOLIS","MN","HENNEPIN"
"55443","MINNEAPOLIS, MN",,"G",4387,"G",30616,"G",141849,432,"MINNEAPOLIS","MN","HENNEPIN"
"55444","MINNEAPOLIS, MN",,"G",744,"G",4103,"G",18147,166,"MINNEAPOLIS","MN","HENNEPIN"
"55445","MINNEAPOLIS, MN",,"G",8861,"G",93104,"G",382429,345,"MINNEAPOLIS","MN","HENNEPIN"
"55446","MINNEAPOLIS, MN",,"G",3380,"G",35129,"G",160856,316,"MINNEAPOLIS","MN","HENNEPIN"
"55447","MINNEAPOLIS, MN",,"G",15100,"G",218019,"G",862385,920,"MINNEAPOLIS","MN","HENNEPIN"
"55448","MINNEAPOLIS, MN",,"G",6982,"G",42963,"G",189012,499,"MINNEAPOLIS","MN","ANOKA"
"55449","MINNEAPOLIS, MN",,"G",10613,"G",96104,"G",429838,829,"MINNEAPOLIS","MN","ANOKA"
"55450","MINNEAPOLIS, MN",,"G",3535,"G",33008,"G",130747,70,"MINNEAPOLIS","MN","HENNEPIN"
"55454","MINNEAPOLIS, MN",,"G",8402,"G",90598,"G",360518,180,"MINNEAPOLIS","MN","HENNEPIN"
"55455","MINNEAPOLIS, MN",,"G",4038,"G",64755,"G",271871,31,"MINNEAPOLIS","MN","HENNEPIN"
"55458","MINNEAPOLIS, MN","A","S",0,"G",76,"H",321,6,"MINNEAPOLIS","MN","HENNEPIN"
"55459","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,1,"MINNEAPOLIS","MN","HENNEPIN"
"55467","MINNEAPOLIS, MN","B","D",0,"D",0,"D",0,2,"MINNEAPOLIS","MN","HENNEPIN"
"55472","MINNEAPOLIS, MN","B","D",0,"D",0,"D",0,4,"MINNEAPOLIS","MN","HENNEPIN"
"55474","MINNEAPOLIS, MN","H","D",0,"D",0,"D",0,26,"MINNEAPOLIS","MN","HENNEPIN"
"55479","MINNEAPOLIS, MN","I","D",0,"D",0,"D",0,39,"MINNEAPOLIS","MN","HENNEPIN"
"55480","MINNEAPOLIS, MN","G","D",0,"D",0,"D",0,7,"MINNEAPOLIS","MN","HENNEPIN"
"55485","MINNEAPOLIS, MN","B","D",0,"D",0,"D",0,5,"MINNEAPOLIS","MN","HENNEPIN"
"55486","MINNEAPOLIS, MN","A","D",0,"D",0,"D",0,1,"MINNEAPOLIS","MN","HENNEPIN"
"55487","MINNEAPOLIS, MN",,"G",58,"G",77,"G",506,5,"MINNEAPOLIS","MN","HENNEPIN"
"55488","MINNEAPOLIS, MN","G","D",0,"D",0,"D",0,2,"MINNEAPOLIS","MN","HENNEPIN"
"55572","ROCKFORD, MN","A","D",0,"D",0,"D",0,1,"ROCKFORD","MN","HENNEPIN"
"55601","BEAVER BAY, MN",,"G",92,"G",310,"G",1790,12,"BEAVER BAY","MN","LAKE"
"55602","BRIMSON, MN","A","S",0,"G",25,"G",114,3,"BRIMSON","MN","SAINT LOUIS"
"55603","FINLAND, MN",,"G",112,"G",545,"G",2252,14,"FINLAND","MN","LAKE"
"55604","GRAND MARAIS, MN",,"G",1069,"G",5900,"G",30436,198,"GRAND MARAIS","MN","COOK"
"55605","GRAND PORTAGE, MN","C","D",0,"D",0,"D",0,7,"GRAND PORTAGE","MN","COOK"
"55606","HOVLAND, MN",,"G",9,"H",39,"G",140,4,"HOVLAND","MN","COOK"
"55607","ISABELLA, MN",,"G",17,"S",0,"H",171,4,"ISABELLA","MN","LAKE"
"55609","KNIFE RIVER, MN","B","S",0,"H",148,"H",847,9,"KNIFE RIVER","MN","LAKE"
"55612","LUTSEN, MN",,"G",426,"G",2275,"G",8804,34,"LUTSEN","MN","COOK"
"55613","SCHROEDER, MN","B","D",0,"D",0,"D",0,12,"SCHROEDER","MN","COOK"
"55614","SILVER BAY, MN",,"G",592,"G",6801,"G",34594,52,"SILVER BAY","MN","LAKE"
"55615","TOFTE, MN",,"H",190,"S",0,"H",3990,19,"TOFTE","MN","COOK"
"55616","TWO HARBORS, MN",,"H",1968,"H",12391,"H",55921,176,"TWO HARBORS","MN","LAKE"
"55701","ADOLPH, MN","B","D",0,"D",0,"D",0,3,"ADOLPH","MN","SAINT LOUIS"
"55702","ALBORN, MN",,"G",23,"G",109,"G",601,7,"ALBORN","MN","SAINT LOUIS"
"55703","ANGORA, MN",,"G",48,"G",473,"G",6687,18,"ANGORA","MN","SAINT LOUIS"
"55704","ASKOV, MN",,"G",117,"G",581,"G",2513,26,"ASKOV","MN","PINE"
"55705","AURORA, MN",,"G",544,"G",3790,"G",14962,58,"AURORA","MN","SAINT LOUIS"
"55706","BABBITT, MN",,"G",641,"G",7182,"G",26550,48,"BABBITT","MN","SAINT LOUIS"
"55707","BARNUM, MN",,"H",293,"G",1419,"G",6125,48,"BARNUM","MN","CARLTON"
"55708","BIWABIK, MN",,"G",300,"G",1056,"G",4859,27,"BIWABIK","MN","SAINT LOUIS"
"55709","BOVEY, MN",,"G",168,"G",742,"G",4213,48,"BOVEY","MN","ITASCA"
"55710","BRITT, MN","A","D",0,"D",0,"D",0,7,"BRITT","MN","SAINT LOUIS"
"55711","BROOKSTON, MN",,"G",88,"H",569,"H",2687,10,"BROOKSTON","MN","SAINT LOUIS"
"55712","BRUNO, MN","B","D",0,"D",0,"D",0,5,"BRUNO","MN","PINE"
"55713","BUHL, MN",,"G",278,"G",2216,"G",8926,19,"BUHL","MN","SAINT LOUIS"
"55716","CALUMET, MN",,"H",42,"G",142,"G",500,6,"CALUMET","MN","ITASCA"
"55717","CANYON, MN","B","S",0,"S",0,"H",743,11,"CANYON","MN","SAINT LOUIS"
"55718","CARLTON, MN",,"G",644,"G",4099,"G",23883,77,"CARLTON","MN","CARLTON"
"55719","CHISHOLM, MN",,"G",1188,"G",5844,"G",27142,111,"CHISHOLM","MN","SAINT LOUIS"
"55720","CLOQUET, MN",,"G",5467,"G",43254,"G",186068,375,"CLOQUET","MN","CARLTON"
"55721","COHASSET, MN",,"G",623,"H",7458,"H",33723,54,"COHASSET","MN","ITASCA"
"55722","COLERAINE, MN",,"G",123,"G",847,"G",3700,28,"COLERAINE","MN","ITASCA"
"55723","COOK, MN",,"H",655,"H",4260,"H",20678,107,"COOK","MN","SAINT LOUIS"
"55724","COTTON, MN","B","D",0,"D",0,"D",0,8,"COTTON","MN","SAINT LOUIS"
"55725","CRANE LAKE, MN",,"G",34,"G",178,"H",1595,15,"CRANE LAKE","MN","SAINT LOUIS"
"55726","CROMWELL, MN",,"G",113,"G",454,"G",2127,20,"CROMWELL","MN","CARLTON"
"55730","GRAND RAPIDS, MN","B","D",0,"D",0,"D",0,1,"GRAND RAPIDS","MN","ITASCA"
"55731","ELY, MN",,"G",1544,"G",8608,"G",42654,255,"ELY","MN","SAINT LOUIS"
"55732","EMBARRASS, MN",,"H",58,"H",291,"G",1591,22,"EMBARRASS","MN","SAINT LOUIS"
"55733","ESKO, MN",,"G",354,"G",2683,"G",10464,66,"ESKO","MN","CARLTON"
"55734","EVELETH, MN",,"G",2098,"G",17277,"G",77750,124,"EVELETH","MN","SAINT LOUIS"
"55735","FINLAYSON, MN",,"G",139,"G",1120,"G",5309,29,"FINLAYSON","MN","PINE"
"55736","FLOODWOOD, MN",,"G",313,"G",1102,"G",4969,46,"FLOODWOOD","MN","SAINT LOUIS"
"55738","FORBES, MN","B","D",0,"D",0,"D",0,6,"FORBES","MN","SAINT LOUIS"
"55741","GILBERT, MN",,"G",396,"G",2784,"G",12824,48,"GILBERT","MN","SAINT LOUIS"
"55742","GOODLAND, MN",,"G",9,"S",0,"H",92,3,"GOODLAND","MN","ITASCA"
"55744","GRAND RAPIDS, MN",,"G",9494,"G",64121,"G",278987,719,"GRAND RAPIDS","MN","ITASCA"
"55746","HIBBING, MN",,"G",7307,"G",54708,"G",268703,514,"HIBBING","MN","SAINT LOUIS"
"55748","HILL CITY, MN",,"G",148,"G",519,"G",2059,27,"HILL CITY","MN","AITKIN"
"55749","HOLYOKE, MN",,"G",7,"G",15,"H",98,3,"HOLYOKE","MN","CARLTON"
"55750","HOYT LAKES, MN",,"G",260,"H",3098,"H",12684,27,"HOYT LAKES","MN","SAINT LOUIS"
