"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"83113","BIG PINEY, WY",,"H",708,"H",12778,"H",47725,87,"BIG PINEY","WY","SUBLETTE"
"83114","COKEVILLE, WY","B","D",0,"D",0,"D",0,11,"COKEVILLE","WY","LINCOLN"
"83115","DANIEL, WY",,"H",82,"G",866,"G",4080,15,"DANIEL","WY","SUBLETTE"
"83116","DIAMONDVILLE, WY",,"G",168,"G",1066,"G",4239,27,"DIAMONDVILLE","WY","LINCOLN"
"83118","ETNA, WY","B","S",0,"H",512,"H",2752,34,"ETNA","WY","LINCOLN"
"83119","FAIRVIEW, WY","A","S",0,"G",56,"G",355,6,"FAIRVIEW","WY","LINCOLN"
"83120","FREEDOM, WY",,"G",133,"H",1685,"H",7074,17,"FREEDOM","WY","LINCOLN"
"83121","FRONTIER, WY","A","D",0,"D",0,"D",0,1,"FRONTIER","WY","LINCOLN"
"83122","GROVER, WY",,"G",14,"H",70,"G",383,8,"GROVER","WY","LINCOLN"
"83123","LA BARGE, WY",,"H",233,"G",4279,"G",17307,28,"LA BARGE","WY","LINCOLN"
"83124","OPAL, WY","B","D",0,"D",0,"D",0,4,"OPAL","WY","LINCOLN"
"83126","SMOOT, WY","A","S",0,"G",116,"G",607,9,"SMOOT","WY","LINCOLN"
"83127","THAYNE, WY",,"H",409,"G",2402,"G",11889,112,"THAYNE","WY","LINCOLN"
"83128","ALPINE, WY",,"G",297,"H",1861,"G",10497,96,"ALPINE","WY","LINCOLN"
"83201","POCATELLO, ID",,"G",15108,"G",114746,"G",478843,1056,"POCATELLO","ID","BANNOCK"
"83202","POCATELLO, ID",,"G",5014,"G",28335,"G",123502,393,"POCATELLO","ID","BANNOCK"
"83203","FORT HALL, ID","E","D",0,"D",0,"D",0,6,"FORT HALL","ID","BINGHAM"
"83204","POCATELLO, ID",,"G",4363,"G",37295,"G",149263,373,"POCATELLO","ID","BANNOCK"
"83205","POCATELLO, ID",,"H",206,"G",1926,"G",8633,19,"POCATELLO","ID","BANNOCK"
"83206","POCATELLO, ID",,"H",81,"H",685,"G",2687,14,"POCATELLO","ID","BANNOCK"
"83209","POCATELLO, ID",,"G",71,"G",189,"G",941,6,"POCATELLO","ID","BANNOCK"
"83210","ABERDEEN, ID",,"H",808,"S",0,"H",26347,58,"ABERDEEN","ID","BINGHAM"
"83211","AMERICAN FALLS, ID",,"G",1797,"H",14774,"H",63738,125,"AMERICAN FALLS","ID","POWER"
"83212","ARBON, ID","A","D",0,"D",0,"D",0,2,"ARBON","ID","POWER"
"83213","ARCO, ID",,"H",306,"H",1635,"H",7048,51,"ARCO","ID","BUTTE"
"83214","ARIMO, ID","A","D",0,"D",0,"D",0,2,"ARIMO","ID","BANNOCK"
"83217","BANCROFT, ID",,"G",52,"G",452,"G",1882,14,"BANCROFT","ID","CARIBOU"
"83220","BERN, ID","A","D",0,"D",0,"D",0,1,"BERN","ID","BEAR LAKE"
"83221","BLACKFOOT, ID",,"G",7137,"G",61004,"G",245104,567,"BLACKFOOT","ID","BINGHAM"
"83223","BLOOMINGTON, ID",,"G",5,"H",77,"H",251,5,"BLOOMINGTON","ID","BEAR LAKE"
"83226","CHALLIS, ID",,"H",459,"G",2436,"G",11385,85,"CHALLIS","ID","CUSTER"
"83227","CLAYTON, ID","C","D",0,"D",0,"D",0,4,"CLAYTON","ID","CUSTER"
"83228","CLIFTON, ID",,"G",49,"H",136,"H",593,7,"CLIFTON","ID","FRANKLIN"
"83232","DAYTON, ID",,"G",18,"G",112,"G",462,6,"DAYTON","ID","FRANKLIN"
"83233","DINGLE, ID","A","D",0,"D",0,"D",0,1,"DINGLE","ID","BEAR LAKE"
"83234","DOWNEY, ID",,"G",134,"G",612,"G",3153,19,"DOWNEY","ID","BANNOCK"
"83235","ELLIS, ID","A","D",0,"D",0,"D",0,1,"ELLIS","ID","CUSTER"
"83236","FIRTH, ID",,"H",428,"H",2458,"H",10516,38,"FIRTH","ID","BINGHAM"
"83237","FRANKLIN, ID","C","D",0,"D",0,"D",0,15,"FRANKLIN","ID","FRANKLIN"
"83238","GENEVA, ID","A","D",0,"D",0,"D",0,2,"GENEVA","ID","BEAR LAKE"
"83239","GEORGETOWN, ID",,"G",10,"G",42,"H",283,7,"GEORGETOWN","ID","BEAR LAKE"
"83241","GRACE, ID",,"H",266,"S",0,"H",8057,39,"GRACE","ID","CARIBOU"
"83243","HOLBROOK, ID","A","D",0,"D",0,"D",0,1,"HOLBROOK","ID","ONEIDA"
"83244","HOWE, ID","A","D",0,"D",0,"D",0,2,"HOWE","ID","BUTTE"
"83245","INKOM, ID","C","S",0,"H",706,"H",2706,34,"INKOM","ID","BANNOCK"
"83246","LAVA HOT SPRINGS, ID",,"G",238,"G",809,"G",4246,41,"LAVA HOT SPRINGS","ID","BANNOCK"
"83250","MCCAMMON, ID","C","D",0,"D",0,"D",0,11,"MCCAMMON","ID","BANNOCK"
"83251","MACKAY, ID",,"G",137,"H",986,"H",5080,34,"MACKAY","ID","CUSTER"
"83252","MALAD CITY, ID",,"G",706,"G",4765,"G",19614,81,"MALAD CITY","ID","ONEIDA"
"83253","MAY, ID",,"G",6,"G",36,"G",163,4,"MAY","ID","LEMHI"
"83254","MONTPELIER, ID",,"H",875,"H",5386,"H",23783,93,"MONTPELIER","ID","BEAR LAKE"
"83255","MOORE, ID",,"H",31,"H",50,"G",260,11,"MOORE","ID","BUTTE"
"83256","MORELAND, ID",,"G",17,"G",93,"G",558,5,"MORELAND","ID","BINGHAM"
"83261","PARIS, ID","B","S",0,"G",133,"G",642,7,"PARIS","ID","BEAR LAKE"
"83262","PINGREE, ID",,"H",132,"H",1404,"H",7177,11,"PINGREE","ID","BINGHAM"
"83263","PRESTON, ID",,"G",1705,"G",10961,"G",49522,226,"PRESTON","ID","FRANKLIN"
"83271","ROCKLAND, ID","B","D",0,"D",0,"D",0,6,"ROCKLAND","ID","POWER"
"83272","SAINT CHARLES, ID","A","D",0,"D",0,"D",0,1,"SAINT CHARLES","ID","BEAR LAKE"
"83274","SHELLEY, ID",,"G",1042,"G",7016,"G",33355,143,"SHELLEY","ID","BINGHAM"
"83276","SODA SPRINGS, ID",,"G",2417,"H",36737,"H",164853,140,"SODA SPRINGS","ID","CARIBOU"
"83277","SPRINGFIELD, ID","A","D",0,"D",0,"D",0,1,"SPRINGFIELD","ID","BINGHAM"
"83278","STANLEY, ID",,"G",60,"H",379,"G",3477,36,"STANLEY","ID","CUSTER"
"83283","THATCHER, ID","B","D",0,"D",0,"D",0,3,"THATCHER","ID","FRANKLIN"
"83286","WESTON, ID",,"G",50,"G",293,"G",1074,11,"WESTON","ID","FRANKLIN"
"83287","FISH HAVEN, ID","B","D",0,"D",0,"D",0,6,"FISH HAVEN","ID","BEAR LAKE"
"83301","TWIN FALLS, ID",,"G",22183,"G",149623,"G",625073,1913,"TWIN FALLS","ID","TWIN FALLS"
"83302","ROGERSON, ID","B","D",0,"D",0,"D",0,2,"ROGERSON","ID","TWIN FALLS"
"83303","TWIN FALLS, ID",,"H",3958,"H",40355,"H",154601,75,"TWIN FALLS","ID","TWIN FALLS"
"83311","ALBION, ID",,"G",158,"G",1271,"G",4773,14,"ALBION","ID","CASSIA"
"83312","ALMO, ID","C","D",0,"D",0,"D",0,5,"ALMO","ID","CASSIA"
"83313","BELLEVUE, ID",,"G",774,"G",5116,"G",28713,147,"BELLEVUE","ID","BLAINE"
"83314","BLISS, ID",,"H",117,"G",770,"G",4363,18,"BLISS","ID","GOODING"
"83316","BUHL, ID",,"G",1904,"G",12615,"G",61709,221,"BUHL","ID","TWIN FALLS"
"83318","BURLEY, ID",,"G",6906,"G",49047,"G",206372,570,"BURLEY","ID","CASSIA"
"83320","CAREY, ID",,"G",110,"G",595,"G",3675,23,"CAREY","ID","BLAINE"
"83321","CASTLEFORD, ID","B","D",0,"D",0,"D",0,9,"CASTLEFORD","ID","TWIN FALLS"
"83322","CORRAL, ID","A","D",0,"D",0,"D",0,1,"CORRAL","ID","CAMAS"
"83323","DECLO, ID",,"G",112,"G",519,"G",2436,23,"DECLO","ID","CASSIA"
"83324","DIETRICH, ID","A","D",0,"D",0,"D",0,4,"DIETRICH","ID","LINCOLN"
"83325","EDEN, ID","C","S",0,"S",0,"H",4078,17,"EDEN","ID","JEROME"
"83327","FAIRFIELD, ID","C","S",0,"H",1039,"H",4609,27,"FAIRFIELD","ID","CAMAS"
"83328","FILER, ID",,"H",556,"H",3497,"H",15370,95,"FILER","ID","TWIN FALLS"
"83330","GOODING, ID",,"H",1715,"H",14120,"G",60713,174,"GOODING","ID","GOODING"
"83332","HAGERMAN, ID",,"G",265,"H",1740,"H",7090,49,"HAGERMAN","ID","GOODING"
"83333","HAILEY, ID",,"G",3266,"G",28599,"G",139466,503,"HAILEY","ID","BLAINE"
"83334","HANSEN, ID",,"G",135,"G",1200,"G",4616,27,"HANSEN","ID","TWIN FALLS"
"83335","HAZELTON, ID",,"H",196,"H",1658,"H",6830,29,"HAZELTON","ID","JEROME"
"83336","HEYBURN, ID",,"H",720,"G",6180,"G",26255,93,"HEYBURN","ID","MINIDOKA"
"83338","JEROME, ID",,"G",5516,"G",46447,"G",215477,496,"JEROME","ID","JEROME"
"83340","KETCHUM, ID",,"G",4481,"G",44104,"G",189137,649,"KETCHUM","ID","BLAINE"
"83341","KIMBERLY, ID",,"H",734,"G",6028,"G",25789,150,"KIMBERLY","ID","TWIN FALLS"
"83342","MALTA, ID","B","D",0,"D",0,"D",0,11,"MALTA","ID","CASSIA"
"83343","MINIDOKA, ID","B","D",0,"D",0,"D",0,2,"MINIDOKA","ID","MINIDOKA"
"83344","MURTAUGH, ID",,"H",63,"G",828,"G",2587,17,"MURTAUGH","ID","TWIN FALLS"
"83346","OAKLEY, ID",,"H",102,"G",1059,"G",6828,19,"OAKLEY","ID","CASSIA"
"83347","PAUL, ID",,"G",1317,"G",14231,"G",57424,64,"PAUL","ID","MINIDOKA"
"83348","PICABO, ID","A","D",0,"D",0,"D",0,3,"PICABO","ID","BLAINE"
"83349","RICHFIELD, ID",,"H",38,"H",180,"H",1337,11,"RICHFIELD","ID","LINCOLN"
"83350","RUPERT, ID",,"G",2301,"G",18266,"G",80358,234,"RUPERT","ID","MINIDOKA"
"83352","SHOSHONE, ID",,"G",402,"G",2652,"G",12591,71,"SHOSHONE","ID","LINCOLN"
"83353","SUN VALLEY, ID",,"H",1678,"H",10449,"H",35585,45,"SUN VALLEY","ID","BLAINE"
"83354","SUN VALLEY, ID","A","D",0,"D",0,"D",0,3,"SUN VALLEY","ID","BLAINE"
"83355","WENDELL, ID",,"G",601,"G",4204,"G",18212,106,"WENDELL","ID","GOODING"
"83401","IDAHO FALLS, ID",,"G",10986,"G",78442,"G",339349,1038,"IDAHO FALLS","ID","BONNEVILLE"
"83402","IDAHO FALLS, ID",,"G",13589,"G",120507,"G",515180,923,"IDAHO FALLS","ID","BONNEVILLE"
"83403","IDAHO FALLS, ID",,"G",676,"G",6751,"G",30522,56,"IDAHO FALLS","ID","BONNEVILLE"
"83404","IDAHO FALLS, ID",,"G",9680,"G",78187,"G",336368,864,"IDAHO FALLS","ID","BONNEVILLE"
"83405","IDAHO FALLS, ID",,"H",537,"H",3924,"H",15595,29,"IDAHO FALLS","ID","BONNEVILLE"
"83406","IDAHO FALLS, ID",,"G",4183,"G",20972,"G",89505,342,"IDAHO FALLS","ID","BONNEVILLE"
"83414","ALTA, WY","E","S",0,"S",0,"G",9959,18,"ALTA","WY","TETON"
"83415","IDAHO FALLS, ID","H","D",0,"D",0,"D",0,11,"IDAHO FALLS","ID","BONNEVILLE"
"83420","ASHTON, ID",,"G",324,"G",2229,"G",12117,72,"ASHTON","ID","FREMONT"
"83421","CHESTER, ID","A","S",0,"G",54,"G",263,5,"CHESTER","ID","FREMONT"
"83422","DRIGGS, ID",,"G",1133,"G",8508,"G",42526,232,"DRIGGS","ID","TETON"
"83423","DUBOIS, ID",,"G",83,"G",516,"G",2274,15,"DUBOIS","ID","CLARK"
"83424","FELT, ID","A","S",0,"S",0,"H",118,3,"FELT","ID","TETON"
"83425","HAMER, ID",,"H",31,"G",232,"G",968,6,"HAMER","ID","JEFFERSON"
"83427","IONA, ID","C","S",0,"H",885,"G",3965,24,"IONA","ID","BONNEVILLE"
"83428","IRWIN, ID","A","D",0,"D",0,"D",0,10,"IRWIN","ID","BONNEVILLE"
"83429","ISLAND PARK, ID",,"H",149,"G",751,"G",4236,42,"ISLAND PARK","ID","FREMONT"
"83431","LEWISVILLE, ID",,"H",344,"H",2895,"H",11596,14,"LEWISVILLE","ID","JEFFERSON"
"83433","MACKS INN, ID",,"G",29,"G",170,"G",839,9,"MACKS INN","ID","FREMONT"
"83434","MENAN, ID","B","S",0,"S",0,"H",1853,13,"MENAN","ID","JEFFERSON"
"83435","MONTEVIEW, ID","A","D",0,"D",0,"D",0,1,"MONTEVIEW","ID","JEFFERSON"
"83436","NEWDALE, ID",,"H",170,"H",918,"H",4320,13,"NEWDALE","ID","FREMONT"
"83438","PARKER, ID","A","S",0,"S",0,"H",127,4,"PARKER","ID","FREMONT"
"83440","REXBURG, ID",,"G",7917,"G",45793,"G",206227,730,"REXBURG","ID","MADISON"
"83441","REXBURG, ID","B","D",0,"D",0,"D",0,3,"REXBURG","ID","MADISON"
"83442","RIGBY, ID",,"G",2788,"G",19040,"G",84697,356,"RIGBY","ID","JEFFERSON"
"83443","RIRIE, ID","F","D",0,"D",0,"D",0,25,"RIRIE","ID","JEFFERSON"
"83444","ROBERTS, ID",,"G",38,"H",369,"H",1557,12,"ROBERTS","ID","JEFFERSON"
"83445","SAINT ANTHONY, ID",,"G",761,"G",4676,"G",25201,118,"SAINT ANTHONY","ID","FREMONT"
"83448","SUGAR CITY, ID",,"H",649,"H",3801,"H",15274,41,"SUGAR CITY","ID","MADISON"
"83449","SWAN VALLEY, ID","B","S",0,"H",108,"H",1183,12,"SWAN VALLEY","ID","BONNEVILLE"
"83450","TERRETON, ID",,"G",159,"G",1161,"H",5764,26,"TERRETON","ID","JEFFERSON"
"83451","TETON, ID","B","S",0,"H",136,"G",763,9,"TETON","ID","FREMONT"
"83452","TETONIA, ID",,"G",110,"H",922,"H",5014,45,"TETONIA","ID","TETON"
"83454","UCON, ID","C","D",0,"D",0,"D",0,15,"UCON","ID","BONNEVILLE"
"83455","VICTOR, ID",,"H",829,"H",6848,"H",32776,164,"VICTOR","ID","TETON"
"83460","REXBURG, ID","I","D",0,"D",0,"D",0,2,"REXBURG","ID","MADISON"
"83462","CARMEN, ID",,"H",86,"G",616,"G",2138,15,"CARMEN","ID","LEMHI"
"83463","GIBBONSVILLE, ID","A","D",0,"D",0,"D",0,1,"GIBBONSVILLE","ID","LEMHI"
"83464","LEADORE, ID","A","S",0,"G",68,"H",490,9,"LEADORE","ID","LEMHI"
"83465","LEMHI, ID","A","D",0,"D",0,"D",0,1,"LEMHI","ID","LEMHI"
"83466","NORTH FORK, ID","A","S",0,"S",0,"H",321,6,"NORTH FORK","ID","LEMHI"
"83467","SALMON, ID",,"G",1609,"G",10057,"G",43818,258,"SALMON","ID","LEMHI"
"83468","TENDOY, ID","A","D",0,"D",0,"D",0,3,"TENDOY","ID","LEMHI"
"83469","SHOUP, ID","A","D",0,"D",0,"D",0,1,"SHOUP","ID","LEMHI"
"83501","LEWISTON, ID",,"G",16613,"G",144704,"G",616142,1075,"LEWISTON","ID","NEZ PERCE"
"83520","AHSAHKA, ID","A","D",0,"D",0,"D",0,6,"AHSAHKA","ID","CLEARWATER"
"83522","COTTONWOOD, ID",,"G",682,"H",4942,"H",22310,80,"COTTONWOOD","ID","IDAHO"
"83523","CRAIGMONT, ID",,"H",77,"G",553,"G",2344,16,"CRAIGMONT","ID","LEWIS"
"83524","CULDESAC, ID",,"H",27,"G",150,"G",867,12,"CULDESAC","ID","NEZ PERCE"
"83525","ELK CITY, ID","B","D",0,"D",0,"D",0,7,"ELK CITY","ID","IDAHO"
"83526","FERDINAND, ID",,"H",82,"G",782,"G",3641,9,"FERDINAND","ID","IDAHO"
"83530","GRANGEVILLE, ID",,"H",1951,"H",18530,"G",76199,224,"GRANGEVILLE","ID","IDAHO"
"83531","FENN, ID","A","D",0,"D",0,"D",0,1,"FENN","ID","IDAHO"
"83533","GREENCREEK, ID","A","D",0,"D",0,"D",0,3,"GREENCREEK","ID","IDAHO"
"83535","JULIAETTA, ID","B","S",0,"H",354,"H",1362,20,"JULIAETTA","ID","LATAH"
"83536","KAMIAH, ID",,"H",614,"H",3893,"H",17888,87,"KAMIAH","ID","LEWIS"
"83537","KENDRICK, ID",,"G",164,"H",1513,"H",6613,30,"KENDRICK","ID","LATAH"
"83539","KOOSKIA, ID",,"H",191,"H",1195,"G",5664,51,"KOOSKIA","ID","IDAHO"
"83540","LAPWAI, ID","C","D",0,"D",0,"D",0,9,"LAPWAI","ID","NEZ PERCE"
"83541","LENORE, ID","A","D",0,"D",0,"D",0,7,"LENORE","ID","CLEARWATER"
"83542","LUCILE, ID","A","D",0,"D",0,"D",0,3,"LUCILE","ID","IDAHO"
"83543","NEZPERCE, ID",,"G",166,"H",1319,"H",5738,25,"NEZPERCE","ID","LEWIS"
"83544","OROFINO, ID",,"G",1590,"H",11882,"G",55378,174,"OROFINO","ID","CLEARWATER"
"83545","PECK, ID","A","D",0,"D",0,"D",0,8,"PECK","ID","NEZ PERCE"
"83546","PIERCE, ID",,"H",102,"S",0,"H",2738,19,"PIERCE","ID","CLEARWATER"
"83547","POLLOCK, ID","B","S",0,"G",113,"G",457,10,"POLLOCK","ID","IDAHO"
"83548","REUBENS, ID","A","D",0,"D",0,"D",0,2,"REUBENS","ID","LEWIS"
"83549","RIGGINS, ID",,"G",162,"G",561,"G",3166,39,"RIGGINS","ID","IDAHO"
"83552","STITES, ID","B","S",0,"H",264,"H",1000,12,"STITES","ID","IDAHO"
"83553","WEIPPE, ID","C","S",0,"H",928,"H",4508,17,"WEIPPE","ID","CLEARWATER"
"83554","WHITE BIRD, ID",,"H",48,"G",252,"G",1485,16,"WHITE BIRD","ID","IDAHO"
"83555","WINCHESTER, ID","B","D",0,"D",0,"D",0,4,"WINCHESTER","ID","LEWIS"
"83601","ATLANTA, ID","A","D",0,"D",0,"D",0,2,"ATLANTA","ID","ELMORE"
"83602","BANKS, ID","A","D",0,"D",0,"D",0,3,"BANKS","ID","BOISE"
"83604","BRUNEAU, ID","B","D",0,"D",0,"D",0,9,"BRUNEAU","ID","OWYHEE"
"83605","CALDWELL, ID",,"G",10131,"G",79331,"G",329057,728,"CALDWELL","ID","CANYON"
"83606","CALDWELL, ID",,"G",291,"G",2371,"G",10345,20,"CALDWELL","ID","CANYON"
"83607","CALDWELL, ID",,"G",2571,"G",18094,"G",78196,340,"CALDWELL","ID","CANYON"
"83610","CAMBRIDGE, ID",,"G",136,"G",782,"G",3890,31,"CAMBRIDGE","ID","WASHINGTON"
"83611","CASCADE, ID",,"G",371,"H",2405,"H",11785,76,"CASCADE","ID","VALLEY"
"83612","COUNCIL, ID",,"H",224,"G",1167,"G",5228,54,"COUNCIL","ID","ADAMS"
"83615","DONNELLY, ID","C","S",0,"H",1351,"H",5416,62,"DONNELLY","ID","VALLEY"
"83616","EAGLE, ID",,"G",6306,"G",51958,"G",231463,843,"EAGLE","ID","ADA"
"83617","EMMETT, ID",,"G",2068,"G",12757,"G",57353,331,"EMMETT","ID","GEM"
"83619","FRUITLAND, ID",,"G",2087,"G",18832,"G",71326,191,"FRUITLAND","ID","PAYETTE"
"83622","GARDEN VALLEY, ID",,"H",197,"G",712,"H",3848,48,"GARDEN VALLEY","ID","BOISE"
"83623","GLENNS FERRY, ID",,"G",273,"G",1581,"G",6867,38,"GLENNS FERRY","ID","ELMORE"
"83624","GRAND VIEW, ID","C","D",0,"D",0,"D",0,32,"GRAND VIEW","ID","OWYHEE"
"83626","GREENLEAF, ID",,"H",117,"G",450,"G",1809,18,"GREENLEAF","ID","CANYON"
"83627","HAMMETT, ID",,"G",14,"G",111,"H",468,6,"HAMMETT","ID","ELMORE"
"83628","HOMEDALE, ID",,"G",837,"G",5671,"G",23608,96,"HOMEDALE","ID","OWYHEE"
"83629","HORSESHOE BEND, ID",,"H",177,"H",1073,"G",4802,45,"HORSESHOE BEND","ID","BOISE"
"83631","IDAHO CITY, ID",,"G",136,"G",409,"G",2204,26,"IDAHO CITY","ID","BOISE"
"83632","INDIAN VALLEY, ID","A","D",0,"D",0,"D",0,4,"INDIAN VALLEY","ID","ADAMS"
"83633","KING HILL, ID","B","D",0,"D",0,"D",0,7,"KING HILL","ID","ELMORE"
"83634","KUNA, ID",,"G",2130,"G",15592,"G",60028,269,"KUNA","ID","ADA"
"83635","LAKE FORK, ID",,"G",16,"S",0,"H",251,4,"LAKE FORK","ID","VALLEY"
"83636","LETHA, ID","A","D",0,"D",0,"D",0,2,"LETHA","ID","GEM"
"83637","LOWMAN, ID",,"G",23,"G",79,"G",382,8,"LOWMAN","ID","BOISE"
"83638","MCCALL, ID",,"G",2546,"G",17455,"H",76923,423,"MCCALL","ID","VALLEY"
"83639","MARSING, ID","E","D",0,"D",0,"D",0,41,"MARSING","ID","OWYHEE"
"83641","MELBA, ID",,"H",149,"G",825,"H",4103,35,"MELBA","ID","CANYON"
"83642","MERIDIAN, ID",,"G",29971,"G",278137,"G",1173845,1751,"MERIDIAN","ID","ADA"
"83643","MESA, ID","A","D",0,"D",0,"D",0,1,"MESA","ID","ADAMS"
"83644","MIDDLETON, ID",,"G",695,"G",3469,"G",16479,161,"MIDDLETON","ID","CANYON"
"83645","MIDVALE, ID",,"G",60,"H",582,"H",2428,12,"MIDVALE","ID","WASHINGTON"
"83646","MERIDIAN, ID",,"G",4248,"G",23964,"G",106592,637,"MERIDIAN","ID","ADA"
"83647","MOUNTAIN HOME, ID",,"G",3642,"G",19654,"G",87817,355,"MOUNTAIN HOME","ID","ELMORE"
"83648","MOUNTAIN HOME AFB, ID","E","S",0,"S",0,"H",11627,26,"MOUNTAIN HOME AFB","ID","ELMORE"
"83650","MURPHY, ID","A","S",0,"G",84,"H",306,5,"MURPHY","ID","OWYHEE"
"83651","NAMPA, ID",,"G",9816,"G",59528,"G",246949,757,"NAMPA","ID","CANYON"
"83652","NAMPA, ID","E","D",0,"D",0,"D",0,5,"NAMPA","ID","CANYON"
"83653","NAMPA, ID",,"H",430,"G",2897,"G",11714,33,"NAMPA","ID","CANYON"
"83654","NEW MEADOWS, ID",,"G",254,"G",1752,"G",8337,45,"NEW MEADOWS","ID","ADAMS"
"83655","NEW PLYMOUTH, ID",,"G",321,"H",2489,"H",10363,72,"NEW PLYMOUTH","ID","PAYETTE"
"83656","NOTUS, ID","B","S",0,"S",0,"H",1748,9,"NOTUS","ID","CANYON"
"83657","OLA, ID","C","S",0,"H",885,"H",3827,5,"OLA","ID","GEM"
"83660","PARMA, ID",,"G",750,"G",5816,"G",24616,103,"PARMA","ID","CANYON"
"83661","PAYETTE, ID",,"H",1909,"H",14246,"H",58345,207,"PAYETTE","ID","PAYETTE"
"83669","STAR, ID",,"H",699,"H",4843,"H",20854,174,"STAR","ID","ADA"
"83670","SWEET, ID","B","S",0,"H",85,"H",357,8,"SWEET","ID","GEM"
"83672","WEISER, ID",,"G",1610,"G",10399,"G",43930,173,"WEISER","ID","WASHINGTON"
"83676","WILDER, ID","F","D",0,"D",0,"D",0,65,"WILDER","ID","CANYON"
"83677","YELLOW PINE, ID","A","D",0,"D",0,"D",0,2,"YELLOW PINE","ID","VALLEY"
"83680","MERIDIAN, ID","C","D",0,"D",0,"D",0,23,"MERIDIAN","ID","ADA"
"83686","NAMPA, ID",,"G",6465,"G",44043,"G",192748,660,"NAMPA","ID","CANYON"
"83687","NAMPA, ID",,"G",14392,"G",116320,"G",506738,796,"NAMPA","ID","CANYON"
"83701","BOISE, ID","F","D",0,"D",0,"D",0,51,"BOISE","ID","ADA"
"83702","BOISE, ID",,"G",23795,"G",312588,"G",1192584,1700,"BOISE","ID","ADA"
"83703","BOISE, ID",,"G",2934,"G",17410,"G",77071,413,"BOISE","ID","ADA"
"83704","BOISE, ID",,"G",25321,"G",199076,"G",822764,1309,"BOISE","ID","ADA"
"83705","BOISE, ID",,"G",14337,"G",121609,"G",489308,904,"BOISE","ID","ADA"
"83706","BOISE, ID",,"G",13635,"G",132716,"G",524304,1026,"BOISE","ID","ADA"
"83707","BOISE, ID","I","D",0,"D",0,"D",0,51,"BOISE","ID","ADA"
"83708","BOISE, ID","A","D",0,"D",0,"D",0,4,"BOISE","ID","ADA"
"83709","BOISE, ID",,"G",15340,"G",139333,"G",596465,1229,"BOISE","ID","ADA"
"83711","BOISE, ID",,"G",87,"H",682,"H",2941,18,"BOISE","ID","ADA"
"83712","BOISE, ID","I","D",0,"D",0,"D",0,195,"BOISE","ID","ADA"
"83713","BOISE, ID",,"H",7582,"G",66847,"G",278825,742,"BOISE","ID","ADA"
"83714","GARDEN CITY, ID",,"G",12222,"H",166035,"H",684031,845,"GARDEN CITY","ID","ADA"
"83715","BOISE, ID",,"H",148,"H",1337,"H",6309,14,"BOISE","ID","ADA"
"83716","BOISE, ID",,"G",5914,"G",69921,"G",289767,303,"BOISE","ID","ADA"
"83717","BOISE, ID",,"G",58,"H",415,"H",1854,6,"BOISE","ID","ADA"
"83719","BOISE, ID",,"H",64,"G",394,"G",1646,11,"BOISE","ID","ADA"
"83720","BOISE, ID","A","D",0,"D",0,"D",0,1,"BOISE","ID","ADA"
"83725","BOISE, ID","C","D",0,"D",0,"D",0,6,"BOISE","ID","ADA"
"83726","BOISE, ID","C","D",0,"D",0,"D",0,7,"BOISE","ID","ADA"
"83728","BOISE, ID","E","D",0,"D",0,"D",0,9,"BOISE","ID","ADA"
"83801","ATHOL, ID",,"H",740,"H",6342,"H",32331,102,"ATHOL","ID","KOOTENAI"
"83802","AVERY, ID","A","D",0,"D",0,"D",0,2,"AVERY","ID","SHOSHONE"
"83803","BAYVIEW, ID","B","D",0,"D",0,"D",0,13,"BAYVIEW","ID","KOOTENAI"
"83804","BLANCHARD, ID",,"G",70,"G",510,"H",2496,19,"BLANCHARD","ID","BONNER"
"83805","BONNERS FERRY, ID",,"G",1801,"G",10630,"G",49161,293,"BONNERS FERRY","ID","BOUNDARY"
"83806","BOVILL, ID",,"G",26,"H",223,"H",1015,5,"BOVILL","ID","LATAH"
"83808","CALDER, ID","A","D",0,"D",0,"D",0,3,"CALDER","ID","SHOSHONE"
"83809","CAREYWOOD, ID",,"G",13,"G",74,"G",311,6,"CAREYWOOD","ID","BONNER"
"83810","CATALDO, ID","C","S",0,"H",945,"H",4265,29,"CATALDO","ID","KOOTENAI"
"83811","CLARK FORK, ID",,"G",125,"H",854,"G",3906,44,"CLARK FORK","ID","BONNER"
"83813","COCOLALLA, ID","B","S",0,"G",124,"G",788,17,"COCOLALLA","ID","BONNER"
"83814","COEUR D ALENE, ID",,"G",18110,"H",156533,"H",647418,1405,"COEUR D ALENE","ID","KOOTENAI"
"83815","COEUR D ALENE, ID",,"G",8801,"G",70980,"G",297310,795,"COEUR D ALENE","ID","KOOTENAI"
"83816","COEUR D ALENE, ID",,"G",259,"G",3402,"G",13259,41,"COEUR D ALENE","ID","KOOTENAI"
"83821","COOLIN, ID","B","S",0,"H",284,"H",1888,13,"COOLIN","ID","BONNER"
"83822","OLDTOWN, ID",,"H",307,"H",1503,"H",7009,39,"OLDTOWN","ID","BONNER"
"83823","DEARY, ID",,"H",255,"H",2538,"G",11311,33,"DEARY","ID","LATAH"
"83824","DESMET, ID","A","D",0,"D",0,"D",0,3,"DESMET","ID","BENEWAH"
"83825","DOVER, ID",,"G",5,"H",101,"H",1486,3,"DOVER","ID","BONNER"
